"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Document Type","Publication Stage","Open Access","Source","EID"
"Santerre K.; Thériault M.; Brousseau N.; Langlois M.-A.; Arnold C.; Pelletier J.N.; Gilbert C.; Masson J.-F.; Baz M.; Boudreau D.; Trottier S.","Santerre, Kim (57201314267); Thériault, Mathieu (56522781000); Brousseau, Nicholas (24563917000); Langlois, Marc-André (9743299600); Arnold, Corey (56405120000); Pelletier, Joelle N. (57202478638); Gilbert, Caroline (7201382754); Masson, Jean-François (35608187400); Baz, Mariana (10339845300); Boudreau, Denis (8150492900); Trottier, Sylvie (26022197900)","57201314267; 56522781000; 24563917000; 9743299600; 56405120000; 57202478638; 7201382754; 35608187400; 10339845300; 8150492900; 26022197900","Infection Rate and Risk Factors of SARS-CoV-2 Infection in Retail Workers at the Onset of the COVID-19 Pandemic, Quebec, Canada","2024","Infectious Disease Reports","16","6","","1240","1253","2","10.3390/idr16060098","https://www.scopus.com/pages/publications/85213572283?origin=resultslist","Background/Objectives: During the pandemic, client-facing workers were perceived to be at greater risk of SARS-CoV-2 infection. This study investigated the risk factors for SARS-CoV-2 infection among a cohort of 304 retail workers in the Quebec City metropolitan area. Methods: After providing consent, participants were interviewed to gather information on demographic, socioeconomic, behavioural, and occupational variables. They were subsequently followed for up to five visits, scheduled every 12 ± 4 weeks. The study covered critical periods before and during the emergence of the Omicron variants and included retrospective reporting of COVID-19 symptoms and virus detection tests to capture the pandemic’s early stages. Results: During the observation period, 173 (57%) participants experienced a first episode of COVID-19. Serological evidence of recent infection was detected in 160 participants (53%), while 117 (38%) reported a positive virus detection test. In adjusted analyses, risk factors for infection included younger age, a diagnosis of lung disease, longer weekly working hours, more frequent social gatherings, and having received fewer than three doses of vaccine. Notably, the increased risk associated with younger age and longer working hours was observed only after the relaxation of public health measures in the spring of 2022. Conclusions: These data suggest that during the early years of the pandemic when strict public health measures were in place, retail work was not a significant risk factor for SARS-CoV-2 infection in Quebec City metropolitan area. These findings highlight the complex dynamics of COVID-19 transmission and the effectiveness of workplace protective measures. © 2024 by the authors.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85213572283"
"Wittwer S.; Paolotti D.; Lichand G.; Neto O.L.","Wittwer, Salome (58204130400); Paolotti, Daniela (6602513575); Lichand, Guilherme (35409746000); Neto, Onicio Leal (54408826800)","58204130400; 6602513575; 35409746000; 54408826800","Participatory Surveillance for COVID-19 Trend Detection in Brazil: Cross-sectional Study","2023","JMIR Public Health and Surveillance","9","","e44517","","","8","10.2196/44517","https://www.scopus.com/pages/publications/85153991191?origin=resultslist","Background: The ongoing COVID-19 pandemic has emphasized the necessity of a well-functioning surveillance system to detect and mitigate disease outbreaks. Traditional surveillance (TS) usually relies on health care providers and generally suffers from reporting lags that prevent immediate response plans. Participatory surveillance (PS), an innovative digital approach whereby individuals voluntarily monitor and report on their own health status via web-based surveys, has emerged in the past decade to complement traditional data collection approaches. Objective: This study compared novel PS data on COVID-19 infection rates across 9 Brazilian cities with official TS data to examine the opportunities and challenges of using PS data, and the potential advantages of combining the 2 approaches. Methods: The TS data for Brazil are publicly accessible on GitHub. The PS data were collected through the Brazil Sem Corona platform, a Colab platform. To gather information on an individual’s health status, each participant was asked to fill out a daily questionnaire on symptoms and exposure in the Colab app. Results: We found that high participation rates are key for PS data to adequately mirror TS infection rates. Where participation was high, we documented a significant trend correlation between lagged PS data and TS infection rates, suggesting that PS data could be used for early detection. In our data, forecasting models integrating both approaches increased accuracy up to 3% relative to a 14-day forecast model based exclusively on TS data. Furthermore, we showed that PS data captured a population that significantly differed from a traditional observation. Conclusions: In the traditional system, the new recorded COVID-19 cases per day are aggregated based on positive laboratory-confirmed tests. In contrast, PS data show a significant share of reports categorized as potential COVID-19 cases that are not laboratory confirmed. Quantifying the economic value of PS system implementation remains difficult. However, scarce public funds and persisting constraints to the TS system provide motivation for a PS system, making it an important avenue for future research. The decision to set up a PS system requires careful evaluation of its expected benefits, relative to the costs of setting up platforms and incentivizing engagement to increase both coverage and consistent reporting over time. The ability to compute such economic tradeoffs might be key to have PS become a more integral part of policy toolkits moving forward. These results corroborate previous studies when it comes to the benefits of an integrated and comprehensive surveillance system, and shed light on its limitations and on the need for additional research to improve future implementations of PS platforms. ©Salome Wittwer, Daniela Paolotti, Guilherme Lichand, Onicio Leal Neto. Originally published in JMIR Public Health and Surveillance.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85153991191"
"Ammor Y.M.; Kaïitouni Z.I.; Darfaoui M.; Lalya I.; Elomrani A.; Khouchani M.","Ammor, Youssouf Mohamed (57219958311); Kaïitouni, Zinah Idrissi (57219958232); Darfaoui, Mouna (57219957892); Lalya, Issam (35848529300); Elomrani, Abdelhamid (42461099900); Khouchani, Mouna (6504279035)","57219958311; 57219958232; 57219957892; 35848529300; 42461099900; 6504279035","Managing cancer patients during COVID-19 pandemic: A north african oncological center experience","2020","Pan African Medical Journal","35","","144","1","11","10","10.11604/pamj.supp.2020.35.144.24582","https://www.scopus.com/pages/publications/85096269969?origin=resultslist","Introduction: since the first spread of the novel coronavirus (COVID-19) in Morocco in March 2020, the Moroccan Health System underwent an important pressure and remarkable efforts were spent to provide efficient reactions to this emergency. Public hospitals have set adapted strategies dedicated to overcoming the overload of COVID-19 patients, and our Oncology and Hematology Center (OHC) has implemented a flexible adapted strategy aiming to reduce the burden of COVID-19. We report our single-center experience on the detailed infection control measures undertaken to minimize virus transmission. Methods: we reviewed all patients treated at the OHC from March 2nd to April 20th, 2020 as measures were taken since the detection of the first COVID-19 case to ensure the protection of patients and healthcare providers, especially a screening zone for any patient entering the center. The patient's data were retrospectively collected and anonymized. Results: we notified a significant decrease in patients' admissions during the lockdown period at the different units of our center. The screening area received a total of 5267 patients during our study period, with an average of 105 patients per day. Interestingly, no healthcare professional was infected and only 8 patients showed symptoms of fever and cough, and all of them had a negative test for COVID-19 (RT-PCR). Thus, the OHC is considered as a COVID-19 free center with zero cases among patients and healthcare providers. Conclusion: by having a 0% rate of infection, the efficiency of our measures is proven, but efforts are still needed as we have to measure the impact of this pandemic in our cancer management. © Youssouf Mohamed Ammor et al.","Article","Final","","Scopus","2-s2.0-85096269969"
"da Silva Oliveira L.M.; Tiyo B.T.; da Silva L.T.; Fonseca L.A.M.; Rocha R.C.; Dos Santos V.A.; Ceneviva C.; Bedin A.A.; de Almeida A.; da Silva Duarte A.J.; Oshiro T.M.","da Silva Oliveira, Luanda Mara (56473586500); Tiyo, Bruna Tiaki (57189708140); da Silva, Lais Teodoro (57202086688); Fonseca, Luiz Augusto Marcondes (7102643622); Rocha, Rosana Coura (57215108877); Dos Santos, Vera Aparecida (7005039686); Ceneviva, Carina (57219984565); Bedin, Anderson Aparecido (57219984637); de Almeida, Alexandre (7102581133); da Silva Duarte, Alberto José (57219982329); Oshiro, Telma Miyuki (7005518981)","56473586500; 57189708140; 57202086688; 7102643622; 57215108877; 7005039686; 57219984565; 57219984637; 7102581133; 57219982329; 7005518981","Prevalence of anti-sars-cov-2 antibodies in outpatients of a large public university hospital in sao paulo, brazil","2020","Revista do Instituto de Medicina Tropical de Sao Paulo","62","","e91","","","10","10.1590/S1678-9946202062091","https://www.scopus.com/pages/publications/85096407010?origin=resultslist","Coronavirus disease 19 (COVID-19) is caused by SARS-Cov-2 and the manifestations of this infection range from an absence of symptoms all the way up to severe disease leading to death. To estimate the prevalence of past infection in a population, the most readily available method is the detection of antibodies against the virus. This study has investigated the prevalence of anti-SARS-CoV-2 antibodies in outpatients of the Hospital das Clinicas, in Sao Paulo city (Brazil), which is a large university hospital belonging to the public health system that cares for patients with complex diseases who need tertiary or quaternary medical care. Our serological inquiry was carried out for 6 weeks, with once-aweek blood sampling and included 439 patients from several outpatient services. Overall, 61 patients tested positive for anti-SARS-CoV-2 IgG (13.9%); 56.1 % of the patients live in Sao Paulo city, with the remaining living in other towns of the metropolitan area; 32.8% of the patients testing positive for IgG antibodies to SARS-CoV-2 were asymptomatic, 55.7% developed mild or moderate disease and 11.5% had to be hospitalized. The prevalence of SARS-CoV-2 positive serology was lower among patients who had received the seasonal influenza vaccine compared to the ones who did not. These findings may indicate that those individuals care more about health issues, and/or that they have a better access to health care and/or a better quality of health care service. The large proportion of patients who were unaware of having had contact with SARS-CoV-2 deserves attention, reflecting the scarcity of tests performed in the population. © 2020, Instituto de Medicina Tropical de Sao Paulo. All rights reserved.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85096407010"
"Pereira K.A.S.; de Lima L.N.F.; Botelho B.J.S.; Lima C.N.C.; Pinheiro W.F.; Eleres V.M.; dos Santos Brito W.R.; dos Santos B.C.; de Lima A.C.R.; Lopes F.T.; Abreu I.N.; da Silva Torres M.K.; Lima S.S.; Monteiro J.C.; da Silva A.N.M.R.; Guerreiro J.F.; Vallinoto I.M.V.C.; Silva H.P.; Vallinoto A.C.R.; Feitosa R.N.M.","Pereira, Keise Adrielle Santos (57579361700); de Lima, Lilian Natalia Ferreira (59763482400); Botelho, Bruno José Sarmento (59763632200); Lima, Carlos Neandro Cordeiro (57221775551); Pinheiro, Wiliane Freire (59762549400); Eleres, Victor Martins (59763173600); dos Santos Brito, Wandrey Roberto (57578948200); dos Santos, Bernardo Cintra (57578948500); de Lima, Aline Cecy Rocha (57255043800); Lopes, Felipe Teixeira (57211391439); Abreu, Isabella Nogueira (57217500926); da Silva Torres, Maria Karoliny (57216694000); Lima, Sandra Souza (56927755200); Monteiro, Jacqueline Cortinhas (57203818639); da Silva, Andrea Nazaré Monteiro Rangel (55057738100); Guerreiro, João Farias (7004031976); Vallinoto, Izaura Maria Vieira Cayres (6506605358); Silva, Hilton P. (9635633300); Vallinoto, Antonio Carlos Rosário (6602301308); Feitosa, Rosimar Neris Martins (55577454200)","57579361700; 59763482400; 59763632200; 57221775551; 59762549400; 59763173600; 57578948200; 57578948500; 57255043800; 57211391439; 57217500926; 57216694000; 56927755200; 57203818639; 55057738100; 7004031976; 6506605358; 9635633300; 6602301308; 55577454200","Socioecology and Prevalence of SARS-CoV-2 Infection in Quilombolas Living in the Brazilian Amazon; [Socioecologia e Prevalência de Infecção pelo SARS-CoV-2 em Quilombolas Vivendo na Amazônia Brasileira]; [Socioecología y prevalencia de la infección por SARS-CoV-2 en quilombolas que viven en la Amazonía brasileña]","2025","American Journal of Human Biology","37","5","e70055","","","3","10.1002/ajhb.70055","https://www.scopus.com/pages/publications/105004040212?origin=resultslist","Objectives: This cross-sectional study presents socioecological, epidemiological aspects, and the seroprevalence of immunoglobulin G (IgG) against severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in a group of quilombola (afro-derived) communities in the states of Pará and Tocantins, in the Brazilian Amazon, to evaluate the impact of SARS-CoV-2 prevalence among them. Methods: A total of 551 individuals participated. The detection of anti-SARS-CoV-2 antibodies was performed using an enzyme immunoassay. Socioeconomic and ecological data was collected from all participants 7 years of age or older who were not previously vaccinated. Results: The seroprevalence of antibodies in both states was 40.7% and was associated with factors such as age group, contact with infected individuals, and being in lockdown inside the quilombos. In Pará, a statistically significant association was observed between seroprevalence and females, and the age group of 12–18 years. In addition, seroprevalence in Pará was higher than in Tocantins, and the reported use of masks was a protective factor, while in Tocantins, the reported use of masks was associated with the presence of antibodies. There was no association between the prevalence of antibodies and the presence of COVID-19 symptoms in Pará. However, in Tocantins, diarrhea and loss of taste were associated with infection. Conclusions: Quilombola are highly vulnerable groups due to the long history of enslavement in Brazil. This is the first investigation of SARS-CoV-2 seroprevalence and its impact in these groups in the Amazon. The study helps us to understand the relationship of socioecological differences, behavioral characteristics, and the dynamics of viral transmission associated with the risk of infection by SARS-CoV-2 among traditional populations, and can be useful to the planning of more culturally adequate public health policies for future epidemics. © 2025 The Author(s). American Journal of Human Biology published by Wiley Periodicals LLC.","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105004040212"
"Kitajima M.; Ahmed W.; Bibby K.; Carducci A.; Gerba C.P.; Hamilton K.A.; Haramoto E.; Rose J.B.","Kitajima, Masaaki (35237323900); Ahmed, Warish (8709269900); Bibby, Kyle (36087076200); Carducci, Annalaura (8424046300); Gerba, Charles P. (7102899689); Hamilton, Kerry A. (56076127500); Haramoto, Eiji (8622101000); Rose, Joan B. (35427522400)","35237323900; 8709269900; 36087076200; 8424046300; 7102899689; 56076127500; 8622101000; 35427522400","SARS-CoV-2 in wastewater: State of the knowledge and research needs","2020","Science of the Total Environment","739","","139076","","","656","10.1016/j.scitotenv.2020.139076","https://www.scopus.com/pages/publications/85084636250?origin=resultslist","The ongoing global pandemic of coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has been a Public Health Emergency of International Concern, which was officially declared by the World Health Organization. SARS-CoV-2 is a member of the family Coronaviridae that consists of a group of enveloped viruses with single-stranded RNA genome, which cause diseases ranging from common colds to acute respiratory distress syndrome. Although the major transmission routes of SARS-CoV-2 are inhalation of aerosol/droplet and person-to-person contact, currently available evidence indicates that the viral RNA is present in wastewater, suggesting the need to better understand wastewater as potential sources of epidemiological data and human health risks. Here, we review the current knowledge related to the potential of wastewater surveillance to understand the epidemiology of COVID-19, methodologies for the detection and quantification of SARS-CoV-2 in wastewater, and information relevant for human health risk assessment of SARS-CoV-2. There has been growing evidence of gastrointestinal symptoms caused by SARS-CoV-2 infections and the presence of viral RNA not only in feces of infected individuals but also in wastewater. One of the major challenges in SARS-CoV-2 detection/quantification in wastewater samples is the lack of an optimized and standardized protocol. Currently available data are also limited for conducting a quantitative microbial risk assessment (QMRA) for SARS-CoV-2 exposure pathways. However, modeling-based approaches have a potential role to play in reducing the impact of the ongoing COVID-19 outbreak. Furthermore, QMRA parameters obtained from previous studies on relevant respiratory viruses help to inform risk assessments of SARS-CoV-2. Our understanding on the potential role of wastewater in SARS-CoV-2 transmission is largely limited by knowledge gaps in its occurrence, persistence, and removal in wastewater. There is an urgent need for further research to establish methodologies for wastewater surveillance and understand the implications of the presence of SARS-CoV-2 in wastewater. © 2020 The Authors","Review","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85084636250"
"Jacob Khoury S.; Zoabi Y.; Scheinowitz M.; Shomron N.","Jacob Khoury, Shadi (59491506400); Zoabi, Yazeed (57216716056); Scheinowitz, Mickey (6701858549); Shomron, Noam (14020403700)","59491506400; 57216716056; 6701858549; 14020403700","Integrating Interpretability in Machine Learning and Deep Neural Networks: A Novel Approach to Feature Importance and Outlier Detection in COVID-19 Symptomatology and Vaccine Efficacy","2024","Viruses","16","12","1864","","","1","10.3390/v16121864","https://www.scopus.com/pages/publications/85213359584?origin=resultslist","In this study, we introduce a novel approach that integrates interpretability techniques from both traditional machine learning (ML) and deep neural networks (DNN) to quantify feature importance using global and local interpretation methods. Our method bridges the gap between interpretable ML models and powerful deep learning (DL) architectures, providing comprehensive insights into the key drivers behind model predictions, especially in detecting outliers within medical data. We applied this method to analyze COVID-19 pandemic data from 2020, yielding intriguing insights. We used a dataset consisting of individuals who were tested for COVID-19 during the early stages of the pandemic in 2020. The dataset included self-reported symptoms and test results from a wide demographic, and our goal was to identify the most important symptoms that could help predict COVID-19 infection accurately. By applying interpretability techniques to both machine learning and deep learning models, we aimed to improve understanding of symptomatology and enhance early detection of COVID-19 cases. Notably, even though less than 1% of our cohort reported having a sore throat, this symptom emerged as a significant indicator of active COVID-19 infection, appearing 7 out of 9 times in the top four most important features across all methodologies. This suggests its potential as an early symptom marker. Studies have shown that individuals reporting sore throat may have a compromised immune system, where antibody generation is not functioning correctly. This aligns with our data, which indicates that 5% of patients with sore throats required hospitalization. Our analysis also revealed a concerning trend of diminished immune response post-COVID infection, increasing the likelihood of severe cases requiring hospitalization. This finding underscores the importance of monitoring patients post-recovery for potential complications and tailoring medical interventions accordingly. Our study also raises critical questions about the efficacy of COVID-19 vaccines in individuals presenting with sore throat as a symptom. The results suggest that booster shots might be necessary for this population to ensure adequate immunity, given the observed immune response patterns. The proposed method not only enhances our understanding of COVID-19 symptomatology but also demonstrates its broader utility in medical outlier detection. This research contributes valuable insights to ongoing efforts in creating interpretable models for COVID-19 management and vaccine optimization strategies. By leveraging feature importance and interpretability, these models empower physicians, healthcare workers, and researchers to understand complex relationships within medical data, facilitating more informed decision-making for patient care and public health initiatives. © 2024 by the authors.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85213359584"
"Alzahrani A.R.; Jabeen Q.; Shahid I.; Al-Ghamdi S.S.; Shahzad N.; Rehman S.; Algarni A.S.; Bamagous G.A.; Alanazi I.M.M.; Ibrahim I.A.A.","Alzahrani, Abdullah R. (57226402970); Jabeen, Qaiser (8661442300); Shahid, Imran (14016477100); Al-Ghamdi, Saeed S. (7003747904); Shahzad, Naiyer (55988540500); Rehman, Sidra (36931163800); Algarni, Alanood S. (57192963576); Bamagous, Ghazi A. (55303804400); Alanazi, Ibrahim Mufadhi M. (57553839800); Ibrahim, Ibrahim Abdel Aziz (57190843246)","57226402970; 8661442300; 14016477100; 7003747904; 55988540500; 36931163800; 57192963576; 55303804400; 57553839800; 57190843246","SARS-CoV-2 Detection and COVID-19 Diagnosis: A Bird’s Eye View","2023","Reviews on Recent Clinical Trials","18","3","","181","205","0","10.2174/1574887118666230413092826","https://www.scopus.com/pages/publications/85168799947?origin=resultslist","The battle against severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) associated coronavirus disease 2019 (COVID-19) is continued worldwide by administering first-time emergency authorized novel mRNA-based and conventional vector-antigen-based anti-COVID-19 vaccines to prevent further transmission of the virus as well as to reduce the severe respiratory complications of the infection in infected individuals. However; the emergence of numerous SARS-CoV-2 variants is of concern, and the identification of certain breakthrough and reinfection cases in vaccinated individuals as well as new cases soaring in some low-to-middle income countries (LMICs) and even in some resource-replete nations have raised concerns that only vaccine jabs would not be sufficient to control and vanquishing the pandemic. Lack of screening for asymptomatic COVID-19-infected subjects and inefficient management of diagnosed COVID-19 infections also pose some concerns and the need to fill the gaps among policies and strategies to reduce the pandemic in hospitals, healthcare services, and the general community. For this purpose, the development and deployment of rapid screening and diagnostic procedures are prerequisites in premises with high infection rates as well as to screen mass unaffected COVID-19 populations. Novel methods of variant identification and genome surveillance studies would be an asset to minimize virus transmission and infection severity. The proposition of this pragmatic review explores current paradigms for the screening of SARS-CoV-2 variants, identification, and diagnosis of COVID-19 infection, and insights into the late-stage development of new methods to better understand virus super spread variants and genome surveillance studies to predict pandemic trajectories. © 2023 Bentham Science Publishers.","Review","Final","","Scopus","2-s2.0-85168799947"
"Bahat G.; Günaydın S.; Medetalibeyoğlu A.; Çatma Y.; Şenkal N.; Ören M.M.; Başaran S.; Köse M.; Karan M.A.; Tükek T.","Bahat, Gülistan (6505705145); Günaydın, Senay (57190288367); Medetalibeyoğlu, Alpay (57218191379); Çatma, Yunus (57210173645); Şenkal, Naci (57218189672); Ören, Meryem Merve (57200503257); Başaran, Seniha (57220343310); Köse, Murat (37665195400); Karan, Mehmet Akif (7003473998); Tükek, Tufan (6603676719)","6505705145; 57190288367; 57218191379; 57210173645; 57218189672; 57200503257; 57220343310; 37665195400; 7003473998; 6603676719","Post-COVID-19 Management: Comprehensive Assessment at Post-COVID-19 Monitoring Centre","2021","European Journal of Geriatrics and Gerontology","3","2","","101","107","2","10.4274/ejgg.galenos.2020.418","https://www.scopus.com/pages/publications/85135696271?origin=resultslist","Objective: The 2019 Coronavirus disease-2019 (COVID-19) is a novel disease that affects multiple systems. Several details about its long-term effects are unknown. Follow-up and early detection of post-COVID conditions could help improve outcomes. We established a multidisciplinary ‘‘Post-COVID-19 Monitoring Centre’’ in İstanbul University Medical School Hospital and aimed to introduce this centre to represent a model for centres that would provide post-COVID care. Materials and Methods: We outlined the multidisciplinary healthcare team professions, the schedule for organising the appointments and specific intervals, and the items of comprehensive assessment and the consultant services at the centre. Results: The first appointment for inpatients and outpatients are scheduled at first month after discharge and 1 month after symptoms have resolved, respectively, and at 3-month intervals thereafter unless necessitated more often. The specialists involved in post-COVID-19 care are internal medicine, respiratory medicine, infection disease, geriatrics and nutrition, psychiatry, public health medicine and consultant specialists (radiology, ophthalmology, gastroenterology, cardiology and neurology). Geriatricians come at the forefront as experts and case managers that can integrate and manage the multidisciplinary team because of their experience and practices in routine care. Conclusion: Comprehensive assessment and follow-up of COVID-19 recovery patients would help us understand the long-term consequences of the disease. We reveal that multidisciplinary management of COVID-19 survivors may greatly improve outcomes in several aspects. Moreover, we suggest that setting up similar centres for post-COVID-19 care contributes to the management of this pandemic globally. © Copyright 2021 by the Academic Geriatrics Society / European Journal of Geriatrics and Gerontology published by Galenos Publishing House.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85135696271"
"Morales D.; Rhodes T.; O'Reilly K.M.","Morales, Daniela (59007915000); Rhodes, Tim (57218603857); O'Reilly, Kathleen M (57204318207)","59007915000; 57218603857; 57204318207","Stakeholder Interviews to Inform Best Practice for Public Facing COVID-19 Wastewater Dashboards","2025","Gates Open Research","8","","61","","","0","10.12688/gatesopenres.15489.2","https://www.scopus.com/pages/publications/105010613990?origin=resultslist","Background: Wastewater (WW) -based epidemiology is the detection of pathogens and chemicals from wastewater, typically sewage systems. Its use gained popularity during the COVID-19 pandemic as a rapid and non-invasive way to assess infection prevalence in a population. Public facing dashboards for SARS-CoV-2 were developed in response to the discovery that RNA biomarkers were being shed in faeces before symptoms. However, there is not a standard template or guidance for countries to follow. The aim of this research is to reflect on how currently available dashboards evolved during the pandemic and identify suitable content and rationale from these experiences. Methods: Interviews were carried out with implementers and users of dashboards for SARS-CoV-2 WW data across Europe and North America. The interviews addressed commonalities and inconsistencies in displaying epidemiological data of SARS-CoV-2, clinical parameters of COVID-19, data on variants, and data transparency. Results: The thematic analysis identified WW dashboard elements that can facilitate standardization, or at least interoperability. These elements emphasise communication among developers under the same organization, open access for identified stakeholders, and data summarized with a time-intensive graphic analysis through normalizing at least by population. Simultaneous communication of clinical surveillance is recommended. More research is needed on flow and faecal indicators for normalization of WW data, and on the analysis and representation of variants. Discussion: WW dashboard development between 2020-2023 provided a ‘real-time’ iterative process of data representation, and several recommendations have been identified. Communication of data through dashboards has the potential to support early warning systems for infectious diseases. Copyright: © 2025 Morales D et al.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105010613990"
"Delgado-Sánchez S.; Serrano-Ortiz Á.; Ruiz-Montero R.; Lorusso N.; Rumbao-Aguirre J.M.; Salcedo-Leal I.","Delgado-Sánchez, S. (57424103700); Serrano-Ortiz, Á. (57223961908); Ruiz-Montero, R. (57209691819); Lorusso, N. (57193723017); Rumbao-Aguirre, J.M. (23095703100); Salcedo-Leal, I. (6506373529)","57424103700; 57223961908; 57209691819; 57193723017; 23095703100; 6506373529","Impact of the first superspreading outbreak of COVID-19 related to a nightlife establishment in Andalusia, Spain; [Impacto del primer brote supercontagiador de COVID-19 en un local de ocio nocturno en Andalucía, España]","2022","Journal of Healthcare Quality Research","37","4","","216","224","2","10.1016/j.jhqr.2021.12.006","https://www.scopus.com/pages/publications/85123364595?origin=resultslist","Introduction and aim of the study: A notable proportion of COVID outbreaks are generated by “super-spreading events”, where a few subjects transmit the pathogen to many secondary cases, increasing contact networks and the spread of the pathogen. We conducted a description of a COVID-19 superspreading event in Córdoba during July 2020, linked to a nightlife establishment. Material and methods: Retrospective observational study describing characteristics of person, time, PCR result and contact network of confirmed cases. PCR results in Córdoba during July and August and information collected in surveillance systems were analyzed. Results: 935 individuals associated with the outbreak were included; 120 (12.83%) became confirmed cases. July 17 was the day with the highest incidence, with 27 new cases (22.5% of the total). People under 25 years old represented 69.2% of the cases. The average number of close contacts per person was 10.7, with a decrease as age raised. During the outbreak, incidence increased at the provincial level compared to previous weeks; at the end, incidence did not return to initial values but remained high with a relevant percentage of cases having unknown epidemiological association. Conclusions: A greater transmission capacity of SARS-CoV-2 was observed in a closed, crowded space, and among young people that tended to report a greater number of social contacts and may present little or no symptoms. Developing preventive measures in scenarios that combine these factors and early detection of cases are essential to avoid an increase in the spread of the virus. © 2021 FECA","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85123364595"
"Laird T.S.; Hamilton M.; William N.; Karanwal S.; Marsh K.; Evans J.","Laird, Tonje Sande (59528769100); Hamilton, Mark (55523307600); William, Naoma (57201429042); Karanwal, Shivani (58714896100); Marsh, Kimberly (8682638100); Evans, Josie (35601144400)","59528769100; 55523307600; 57201429042; 58714896100; 8682638100; 35601144400","Trends in human parainfluenza virus in Scotland before and after the peak of the COVID-19 pandemic, January 2017 to October 2023","2025","Eurosurveillance","30","2","2400147","","","2","10.2807/1560-7917.ES.2025.30.2.2400147","https://www.scopus.com/pages/publications/85216049878?origin=resultslist","Background: Human parainfluenza viruses (HPIV) commonly cause upper respiratory tract infections, with potential for severe lower respiratory complications. Understanding seasonal increases informs strategies to prevent HPIV spreading. Aim: We examined the impact of COVID-19 on HPIV epidemiological and clinical patterns in Scotland using non-sentinel and sentinel surveillance data. Methods: Information on HPIV swab positivity (January 2017–October 2023) and demographic data was obtained from the Electronic Communication of Surveillance in Scotland (ECOSS) non-sentinel surveillance sources (laboratory-based data from hospital and community) and the Community Acute Respiratory Infection (CARI) sentinel surveillance programme (enhanced surveillance and symptom data). Results: In 2020 during early COVID-19 waves, HPIV detection decreased aligning with lockdowns and preventive measures. In summer 2021, HPIV positivity increased, with HPIV-3 possibly reverting to pre-pandemic seasonality, but HPIV-1 not yet re-establishing alternate-year peaks. Most positive results from non-sentinel sources came from hospital tests. Sentinel surveillance (CARI) complemented non-sentinel data, offering community-level insights. There was no significant difference in CARI swab positivity by sex in any age group. Consistent with historical trends, children under five years exhibited highest test positivity: 9.3% (95% CI: 7.6–11.2) in females and 8.5% (95% CI 7.0–10.2) in males. Conclusion: The COVID-19 pandemic impacted HPIV detection in Scotland. The decline during the pandemic peak and subsequent partial resurgence underscores the complex interplay between viral epidemiology and public health measures. Combining diverse surveillance systems provides a comprehensive understanding of HPIV dynamics. Insights into age-specific and symptom-associated patterns contribute to understanding HPIV epidemiology and refining public health strategies. © 2025 European Centre for Disease Prevention and Control (ECDC). All rights reserved.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85216049878"
